id,nama_ekspedisi,nomor_penjelajahan,banyak_siklus,total_jarak_tempuh,wilayah_eksplorasi,jenis_medan,orientasi_rute,total_jarak_tempuh_satu_siklus,banyak_titik_navigasi,radius_planet_penjelajahan,koordinat_X_lapangan,koordinat_Y_lapangan,koordinat_Z_lapangan,planet_eksplorasi,sektor_planet_eksplorasi,nama_penjelajah,umur_biometrik_penjelajah,planet_lahir,sektor_planet_lahir,planet_kewarganegaraan,sektor_kewarganegaraan,tim_penjelajah,planet_tim_penjelajah,sektor_tim_penjelajah,tim_mesin,planet_tim_mesin,cluster_tim_mesin,waktu_simulasi_alpha,siklus_simulasi_alpha,waktu_simulasi_beta,siklus_simulasi_beta,waktu_simulasi_gamma,siklus_simulasi_gamma,waktu_uji_lingkungan_A,waktu_uji_lingkungan_B,waktu_uji_lingkungan_C,total_siklus_uji,delay_peluncuran,offset_delay_peluncuran,urutan_awal_sebelum_delay,urutan_peluncuran_akhir,siklus_demonstrasi_lapangan,waktu_demonstrasi_lapangan,waktu_kalibrasi_lapangan_A,waktu_kalibrasi_lapangan_B,waktu_kalibrasi_lapangan_C,siklus_kalibrasi_lapangan,durasi_misi_diselesaikan,jumlah_isi_bensin_selama_misi,peringkat_durasi_misi_tercepat,penghargaan_misi
47,Aurora Expedition,2,1107,181349.35115909734,New Terra Colony,Urban Expanse,Prograde,115.2582462441096,294,22320.869214572056,-14432.020788647882,10117.301628556268,-13695.918596679765,Auralis,Southern Star Cluster,Louis Pasteur,2047.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Virelia Ascension,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,34:32.923,216,33:31.603,243,33:09.700,324,32:36.463,,,216,,,21.0,,,,,,,,,1.0,,Mission Incomplete
48,Aurora Expedition,2,702,181349.35115909734,New Terra Colony,Urban Expanse,Prograde,115.2582462441096,294,22320.869214572056,-14432.020788647882,10117.301628556268,-13695.918596679765,Auralis,Southern Star Cluster,Niels Bohr,1872.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Virelia Ascension,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,33:47.195,675,,54,33:02.843,486,32:49.413,,,216,,,22.0,,,,,,,,,2.0,,Mission Incomplete
49,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Julius Caesar,2455.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,34:09.930,374,35:20.931,221,33:28.342,289,40:02.187,38:43.264,39:07.246,306,,,1.0,1.0,,,,,,,23d 19:07:59.875,1.0,2.0,Silver
50,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Charles Darwin,1809.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,34:01.921,323,33:47.687,510,33:40.108,221,40:16.658,38:26.238,39:36.144,374,,,2.0,2.0,,,,,,,23d 20:00:38.849,1.0,3.0,Silver
51,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Leonardo da Vinci,1662.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,34:22.039,323,33:47.644,476,33:29.308,289,38:30.854,38:13.592,39:38.635,323,,,3.0,3.0,,,,,,,23d 18:38:30.039,1.0,1.0,Gold
52,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Johannes Kepler,1989.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,34:20.149,340,34:20.192,544,33:51.551,187,39:10.509,38:19.110,39:41.318,357,,,4.0,4.0,,,,,,,23d 20:46:36.351,1.0,5.0,Bronze
53,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Voltaire,1653.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Andromeda Research Unit,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,34:59.804,459,34:51.495,323,33:57.112,221,39:14.481,38:24.714,39:43.186,374,,,5.0,5.0,,,,,,,24d 02:04:59.880,1.0,10.0,Bronze
54,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Archimedes,1850.0,Draconis,Central Celestial Belt,Draconis,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,34:08.276,374,34:02.823,578,33:49.963,289,38:01.891,38:16.233,39:44.260,323,,,6.0,6.0,,,,,,,23d 20:31:34.824,1.0,4.0,Bronze
55,Aurora Expedition,3,935,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Thomas Edison,2766.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,35:10.024,306,34:38.571,442,33:49.769,221,39:28.157,38:46.720,39:54.136,357,,,7.0,7.0,,,,,,,,2.0,12.0,Merit
56,Aurora Expedition,3,153,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Napoleon Bonaparte,3013.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,34:04.476,238,33:52.646,510,33:38.004,255,40:09.766,38:47.343,39:58.559,408,,,8.0,8.0,,,,,,,,0.0,,Mission Incomplete
57,Aurora Expedition,3,136,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Socrates,1721.0,Nebiros,Galactic East Sector,Nebiros,Galactic East Sector,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,34:31.915,476,34:21.502,646,34:29.789,323,38:48.781,38:34.289,39:59.632,357,,,9.0,9.0,,,,,,,,0.0,,Mission Incomplete
58,Aurora Expedition,3,204,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Alexander the Great,2167.0,Hyperion,Central Celestial Belt,Hyperion,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,,,34:25.860,578,33:58.722,272,39:20.020,38:43.865,40:10.088,357,,,10.0,10.0,,,,,,,,0.0,,Mission Incomplete
59,Aurora Expedition,3,544,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Ferdinand Magellan,1868.0,Polaris Rim,Central Celestial Belt,Polaris Rim,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,34:36.402,153,34:18.367,340,34:01.277,289,38:37.724,38:55.072,,255,,,11.0,11.0,,,,,,,,1.0,,Mission Incomplete
60,Aurora Expedition,3,,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Christopher Columbus,2857.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Ecliptica Consortium,Aurelia,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,34:40.417,408,34:28.093,561,34:09.887,306,38:20.570,38:55.308,,238,,,12.0,12.0,,,,,,,,0.0,,Mission Incomplete
61,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Marco Polo,1565.0,Aurelia,Central Celestial Belt,Aurelia,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,34:23.262,340,34:13.816,663,33:52.625,323,38:59.044,39:04.669,,255,,,13.0,13.0,,,,,,,24d 02:38:41.571,2.0,11.0,Merit
62,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Immanuel Kant,1463.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,34:34.964,306,34:28.093,663,34:00.204,272,38:52.818,39:10.187,,272,,,14.0,14.0,,,,,,,24d 01:47:59.013,1.0,9.0,Bronze
63,Aurora Expedition,3,782,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Alfred Nobel,2079.0,Frosthelm,Central Celestial Belt,Frosthelm,Central Celestial Belt,Seraphis Engineering,Zephyra,Galactic East Sector,Oblivion Robotics,Andros,Central Celestial Belt,,,35:15.434,544,35:07.512,306,40:23.421,40:10.432,,272,,,15.0,15.0,,,,,,,,2.0,,Mission Incomplete
64,Aurora Expedition,3,34,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Louis Pasteur,2049.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Virelia Ascension,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,35:41.735,289,35:26.835,391,34:49.005,255,40:13.180,40:15.799,,221,,,16.0,16.0,,,,,,,,0.0,,Mission Incomplete
65,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Benjamin Franklin,2207.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,34:04.090,425,33:49.726,408,33:40.602,272,40:09.165,,,51,,,17.0,17.0,,,,,,,23d 22:29:09.705,1.0,8.0,Bronze
66,Aurora Expedition,3,867,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Guglielmo Marconi,2610.0,Hyperion,Central Celestial Belt,Hyperion,Central Celestial Belt,Seraphis Engineering,Zephyra,Galactic East Sector,Oblivion Robotics,Andros,Central Celestial Belt,35:35.401,357,35:13.803,578,34:50.508,272,40:23.614,,,102,,,18.0,18.0,,,,,,,,0.0,17.0,Merit
67,Aurora Expedition,3,918,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Nikola Tesla,2095.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,34:20.235,340,34:12.120,578,33:32.830,323,40:27.049,,,136,,,19.0,19.0,,,,,,,,1.0,13.0,Merit
68,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Albert Einstein,1844.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,33:57.949,323,33:41.933,459,33:28.707,238,40:27.178,,,136,,,20.0,20.0,,,,,,,23d 21:01:16.696,1.0,6.0,Bronze
69,Aurora Expedition,3,952,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Isaac Newton,2114.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,34:30.798,374,34:34.040,510,33:41.911,255,40:32.181,,,119,,,21.0,21.0,,,,,,,23d 21:23:09.572,1.0,7.0,Bronze
70,Aurora Expedition,3,901,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Plato,1914.0,Astralis,Galactic East Sector,Astralis,Galactic East Sector,Nexus Frontier Labs,Solara,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,36:29.205,408,36:10.269,459,35:44.741,272,41:36.934,,,153,,,22.0,22.0,,,,,,,,0.0,15.0,Merit
71,Aurora Expedition,3,884,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Charles Dickens,1934.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Nexus Frontier Labs,Solara,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,36:26.328,459,36:18.792,544,35:44.161,323,41:57.760,,,153,,,23.0,23.0,,,,,,,,1.0,16.0,Merit
72,Aurora Expedition,3,901,113295.5926470402,Zephyr Plains Outpost,Planetary Surface,Prograde,119.00797546958005,315,81809.56422486252,-16623.05547611537,80005.96379388952,3940.1247075107435,Zephyra,Galactic East Sector,Niels Bohr,1873.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Virelia Ascension,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,35:50.409,425,35:28.918,493,35:20.866,221,42:55.901,,,68,,,24.0,24.0,,,,,,,,1.0,14.0,Merit
73,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Leonardo da Vinci,1665.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:13:55.469,420,1:12:33.214,630,1:12:28.669,294,1:12:57.118,1:12:09.991,1:11:37.180,441,,,1.0,1.0,,,,,,,71d 02:00:50.319,4.0,6.0,Bronze
74,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Julius Caesar,2457.0,Auralis,Southern Star Cluster,Auralis,Southern Star Cluster,Aetherion Initiative,Crimson Verge,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:14:12.693,357,1:12:42.484,609,1:12:11.945,336,1:12:41.712,1:12:01.811,1:11:48.450,357,,,2.0,2.0,,,,,,,71d 07:00:51.141,4.0,8.0,Bronze
75,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Nikola Tesla,2098.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,,126,1:13:10.160,693,1:12:36.213,273,1:12:42.121,1:12:07.946,1:11:53.313,315,,,3.0,3.0,,,,,,,70d 20:19:48.255,5.0,4.0,Bronze
76,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Charles Darwin,1812.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:13:16.704,357,1:12:18.399,462,1:12:38.758,252,1:12:40.530,1:12:03.356,1:11:53.767,357,,,4.0,4.0,,,,,,,70d 19:41:52.149,2.0,3.0,Silver
77,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Benjamin Franklin,2209.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:13:13.478,315,1:12:24.216,546,1:12:31.214,294,1:12:48.256,1:12:17.399,1:11:56.312,357,,,5.0,5.0,,,,,,,70d 17:11:01.149,2.0,1.0,Gold
78,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Albert Einstein,1846.0,Andros,Central Celestial Belt,Andros,Central Celestial Belt,Orion Dynamics,Andros,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:13:17.931,399,1:12:07.128,546,1:12:22.898,252,1:12:26.397,1:11:53.995,1:11:58.812,273,,,6.0,6.0,,,,,,,70d 17:35:21.300,4.0,2.0,Silver
79,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Isaac Newton,2117.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Solaris Vanguard,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:14:18.055,399,1:13:25.612,756,1:13:01.617,231,1:12:46.165,1:12:10.446,1:12:05.447,399,,,7.0,7.0,,,,,,,71d 08:30:18.384,4.0,9.0,Bronze
80,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Archimedes,1853.0,Draconis,Central Celestial Belt,Draconis,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:14:00.695,357,1:13:00.390,609,1:12:58.299,336,1:12:58.526,1:12:22.261,1:12:13.809,441,,,8.0,8.0,,,,,,,70d 23:04:19.977,2.0,5.0,Bronze
81,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Napoleon Bonaparte,3016.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,Lunaris Command,Titanis,Central Celestial Belt,1:13:51.288,294,1:12:24.625,588,1:12:54.618,210,1:13:04.707,1:12:29.760,1:12:26.624,441,,,9.0,9.0,,,,,,,71d 09:33:10.887,4.0,10.0,Bronze
82,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Johannes Kepler,1992.0,Titanis,Central Celestial Belt,Titanis,Central Celestial Belt,Aurora Division,Astralis,Galactic East Sector,Lunaris Command,Titanis,Central Celestial Belt,1:14:13.965,273,1:12:54.255,651,1:13:39.063,378,1:13:13.205,1:12:27.488,1:12:41.030,483,,,10.0,10.0,,,,,,,71d 09:51:04.533,4.0,11.0,Merit
83,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Thomas Edison,2769.0,Altair,Southern Spiral Arm,Altair,Southern Spiral Arm,Andromeda Research Unit,Andros,Central Celestial Belt,Oblivion Robotics,Andros,Central Celestial Belt,1:14:44.413,357,1:13:58.014,630,1:13:54.742,273,1:13:12.887,1:12:31.259,,315,,,11.0,11.0,,,,,,,71d 10:03:39.420,4.0,12.0,Merit
84,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Immanuel Kant,1466.0,Solara,Central Celestial Belt,Solara,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:14:20.918,399,1:12:59.844,903,1:13:22.658,357,1:13:10.797,1:12:44.847,,357,,,12.0,12.0,,,,,,,71d 12:06:56.523,6.0,13.0,Merit
85,Aurora Expedition,4,0,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Marco Polo,1568.0,Aurelia,Central Celestial Belt,Aurelia,Central Celestial Belt,Crimson Nova Fleet,Hyperion,Central Celestial Belt,Solaris Vanguard,Hyperion,Central Celestial Belt,1:15:41.719,105,,,1:13:36.882,378,1:13:18.749,1:12:49.483,,357,,,13.0,13.0,,,,,,,,0.0,,Mission Incomplete
86,Aurora Expedition,4,1176,291137.6835419949,Orion Nexus Complex,Planetary Surface,Prograde,247.7202455467738,720,96235.18267983793,-42603.453085133806,70292.04616234974,50051.81731920105,Orionis,Galactic East Sector,Ferdinand Magellan,1871.0,Polaris Rim,Central Celestial Belt,Polaris Rim,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,Helion Systems,Aurion,Central Celestial Belt,1:14:02.013,525,1:13:27.520,567,1:13:43.562,273,1:13:29.565,1:12:56.845,,210,,,14.0,14.0,,,,,,,71d 05:48:07.887,2.0,7.0,Bronze
